team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
SEA,2023,SEA,2023020774,SEA,CBJ,HOME,20240128,Team Level,other,0.7825,0.25,0.4,222,1.225,0.367,0.074,0.185,0.043,0.682,0.65,0.35,0.367,0.35,1,1,0,2,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0.023,0,0.343,0,0,1,2,2,2,0,0.021,0,0,0.387,0.387,0.37,1.985,0.102,0.156,0.364,0.075,1.839,0.465,0.101,0.102,0.101,3,0,3,6,0,0,0,0,0,3,0,3,3,0,0,3,0,0,1,3,0,0,0.102,0,0,0,0,0,6,3,3,0,0.051,0,0,0.153,0.153,0.152
SEA,2023,SEA,2023020774,SEA,CBJ,HOME,20240128,Team Level,all,0.6894,0.5043,0.4512,3600,26.893,3.125,1.927,6.551,0.833,14.434,10.131,3.074,3.145,3.094,26,11,21,58,4,3,1,5,1,9,15,22,33,2,4,36,16,5,0,27,4,6,0.854,0.589,1.683,2,0,2,61.112,37,37.915,0,0.425,0.614,0.614,2.936,2.964,2.931,31.863,1.408,1.748,8.173,1.091,18.525,14.053,1.395,1.393,1.38,32,13,12,57,2,0,0,11,0,18,14,30,43,3,6,25,20,10,4,41,4,0,0.931,0.476,0,1,1,0,53.95,45,43.791,1,0.38,0,0,1.787,1.77,1.754
SEA,2023,SEA,2023020774,SEA,CBJ,HOME,20240128,Team Level,5on5,0.6375,0.5102,0.4429,3124,22.573,2.249,1.571,5.446,0.69,12.261,8.782,2.233,2.269,2.253,22,9,19,50,1,2,0,5,1,8,14,21,30,2,4,29,13,5,0,23,4,4,0.64,0.589,1.02,1,0,0,53.112,31,31.915,0,0.331,0.535,0.535,2.046,2.074,2.067,27.85,1.279,1.455,7.458,0.958,15.293,12.557,1.268,1.264,1.253,27,12,9,48,2,0,0,10,0,14,13,25,37,2,4,20,20,10,2,35,4,0,0.803,0.476,0,1,1,0,44.95,39,37.791,1,0.296,0,0,1.575,1.558,1.543
SEA,2023,SEA,2023020774,SEA,CBJ,HOME,20240128,Team Level,4on5,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.277,0.018,0.116,0.238,0.043,1.111,0.475,0.018,0.018,0.018,1,1,0,2,0,0,0,1,0,1,0,1,2,1,2,1,0,0,1,2,0,0,0.018,0,0,0,0,0,2,2,2,0,0.028,0,0,0.046,0.046,0.045
SEA,2023,SEA,2023020774,SEA,CBJ,HOME,20240128,Team Level,5on4,0.9826,0.8571,0.8,103,3.095,0.509,0.283,0.919,0.099,1.491,0.699,0.492,0.509,0.492,3,1,2,6,2,1,1,0,0,1,0,1,2,0,0,2,0,0,0,3,0,1,0.19,0,0.319,1,0,1,6,4,4,0,0.073,0.079,0.079,0.504,0.504,0.494,0.752,0.009,0.022,0.113,0.016,0.283,0.557,0.008,0.009,0.008,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0.009,0,0,0,0,0,1,1,1,0,0.005,0,0,0.014,0.014,0.013
SEA,2023,SEA,2023020777,SEA,SJS,AWAY,20240130,Team Level,other,0,0.5,0,94,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.975,0.706,0.091,0.158,0.064,0.546,0.436,0.398,0.706,0.398,1,1,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0.01,0,0.696,1,0,0,2,2,2,0,0.02,0,0,0.726,0.726,0.416
SEA,2023,SEA,2023020777,SEA,SJS,AWAY,20240130,Team Level,all,0.5069,0.6,0.619,3600,36.015,3.032,2.623,8.645,1.316,21.287,15.097,2.905,3.138,3.009,32,20,17,69,0,4,0,8,1,23,16,32,52,2,7,28,13,9,6,39,10,3,1.108,1.163,0.761,0,0,0,70.122,52,52.542,3,0.555,0.669,0.669,2.918,3.027,2.986,22.758,2.949,1.643,5.973,0.788,12.057,8.589,2.56,2.894,2.507,22,10,14,46,2,4,0,4,0,7,15,20,30,2,7,27,21,12,5,22,7,3,0.58,0.828,1.541,2,0,0,45.512,32,31.861,3,0.356,1.053,1.053,2.253,2.215,1.88
SEA,2023,SEA,2023020777,SEA,SJS,AWAY,20240130,Team Level,5on5,0.5752,0.6,0.6133,3266,32.336,2.977,2.166,7.885,1.159,18.329,13.483,2.851,3.084,2.956,29,17,14,60,0,4,0,8,1,19,14,29,46,2,7,26,12,9,6,33,10,3,1.054,1.163,0.761,0,0,0,61.122,46,46.542,3,0.451,0.669,0.669,2.76,2.869,2.83,21.119,2.199,1.463,5.667,0.707,10.986,7.979,2.118,2.144,2.065,20,9,11,40,1,4,0,4,0,6,14,19,28,2,7,25,21,12,5,20,7,2,0.526,0.828,0.845,1,0,0,39.512,29,28.861,3,0.315,1.053,1.053,1.461,1.423,1.399
SEA,2023,SEA,2023020777,SEA,SJS,AWAY,20240130,Team Level,4on5,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664,0.045,0.089,0.149,0.018,0.525,0.174,0.045,0.045,0.045,1,0,3,4,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0.045,0,0,0,0,0,4,1,1,0,0.021,0,0,0.066,0.066,0.066
SEA,2023,SEA,2023020777,SEA,SJS,AWAY,20240130,Team Level,5on4,1,1,1,120,3.679,0.055,0.456,0.759,0.157,2.958,1.614,0.054,0.055,0.054,3,3,1,7,0,0,0,0,0,4,2,3,6,0,0,1,0,0,0,6,0,0,0.055,0,0,0,0,0,7,6,6,0,0.103,0,0,0.158,0.158,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,2023,SEA,2023020813,SEA,PHI,AWAY,20240210,Team Level,other,1,1,1,105,0.776,0.031,0.039,0.137,0.023,0.582,0.188,0.031,0.031,0.031,1,0,2,3,0,0,0,1,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0.031,0,0,0,0,0,3,1,1,0,0.014,0,0,0.044,0.044,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,2023,SEA,2023020813,SEA,PHI,AWAY,20240210,Team Level,all,0.3183,0.4032,0.32,3600,17.581,1.425,0.976,4.247,0.573,9.363,7.417,1.401,1.435,1.411,19,5,26,50,2,3,0,2,0,11,6,17,22,4,8,31,25,2,7,21,2,1,0.518,0.304,0.604,2,0,0,49.613,24,23.688,5,0.22,0.781,0.781,0.864,0.872,0.871,37.311,3.052,2.592,9.227,1.272,20.042,14.816,2.99,3.019,2.957,38,13,23,74,3,2,0,10,0,20,16,35,48,2,4,30,28,6,5,39,7,5,1.026,0.879,1.147,2,1,0,74.642,51,51.828,5,0.575,0.504,0.504,3.123,3.085,3.028
SEA,2023,SEA,2023020813,SEA,PHI,AWAY,20240210,Team Level,5on5,0.3944,0.3871,0.3158,2694,13.407,1.304,0.679,3.402,0.43,6.478,5.707,1.28,1.314,1.29,14,4,18,36,2,3,0,1,0,7,5,12,16,4,8,22,24,2,5,15,2,1,0.396,0.304,0.604,2,0,0,35.613,18,17.688,3,0.14,0.781,0.781,0.663,0.672,0.67,28.384,2.002,1.845,7.151,0.995,15.071,11.935,1.968,1.969,1.934,30,9,18,57,1,1,0,9,0,16,12,29,38,2,4,20,23,6,3,30,7,2,0.637,0.879,0.486,0,1,0,57.642,39,39.828,3,0.385,0.28,0.28,2.107,2.069,2.034
SEA,2023,SEA,2023020813,SEA,PHI,AWAY,20240210,Team Level,4on5,0.0421,0.0588,0.0833,441,0.735,0.044,0.038,0.062,0.021,0.258,0.577,0.044,0.044,0.044,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,1,0,2,1,0,0,0.044,0,0,0,0,0,1,1,1,2,0.008,0,0,0.051,0.051,0.051,8.153,1.002,0.717,1.96,0.256,4.779,2.286,0.975,1.002,0.975,7,4,5,16,1,1,0,1,0,4,4,6,10,0,0,5,2,0,1,8,0,3,0.341,0,0.661,1,0,0,16,11,11,1,0.183,0.224,0.224,0.962,0.962,0.94
SEA,2023,SEA,2023020813,SEA,PHI,AWAY,20240210,Team Level,5on4,0.4947,0.9091,0.8,360,2.663,0.047,0.22,0.647,0.098,2.044,0.944,0.047,0.047,0.047,4,0,6,10,0,0,0,0,0,4,0,4,4,0,0,3,0,0,0,4,0,0,0.047,0,0,0,0,0,10,4,4,0,0.058,0,0,0.105,0.105,0.105,0.775,0.048,0.03,0.115,0.021,0.192,0.595,0.048,0.048,0.048,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3,0,1,1,0,0,0.048,0,0,1,0,0,1,1,1,1,0.006,0,0,0.054,0.054,0.054
SEA,2023,SEA,2023020819,SEA,NJD,AWAY,20240212,Team Level,other,0.9561,0.7143,0.75,127,1.913,0.218,0.179,0.303,0.061,1.76,0.48,0.216,0.218,0.216,1,2,2,5,0,0,0,1,0,2,0,1,3,0,0,2,0,0,0,2,1,0,0.092,0.126,0,0,0,0,5,3,3,0,0.061,0,0,0.279,0.279,0.276,0.3,0.01,0.068,0.143,0.05,0.405,0.324,0.01,0.01,0.01,1,0,1,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,2,1,1,0,0.017,0,0,0.027,0.027,0.027
SEA,2023,SEA,2023020819,SEA,NJD,AWAY,20240212,Team Level,all,0.3046,0.5159,0.4783,3600,30.503,1.857,2.07,8.057,1.175,18.409,12.431,1.813,1.837,1.795,28,16,21,65,1,2,0,9,0,24,8,27,43,4,8,20,30,8,2,38,6,0,0.963,0.894,0,1,0,0,62.404,44,42.939,0,0.47,0.256,0.256,2.071,2.054,2.037,35,4.24,2.799,8.361,1.25,18.801,12.548,3.871,4.271,3.9,37,11,13,61,3,7,1,7,0,18,13,34,45,3,6,30,17,10,16,31,10,7,0.992,1.226,2.022,1,1,1,63.56,48,49.093,6,0.635,2.022,2.022,2.852,2.869,2.717
SEA,2023,SEA,2023020819,SEA,NJD,AWAY,20240212,Team Level,5on5,0.3695,0.5476,0.5079,2612,22.331,1.498,1.447,5.979,0.896,12.547,9.633,1.457,1.478,1.438,21,11,14,46,1,2,0,6,0,16,7,20,31,4,8,11,27,6,1,27,5,0,0.729,0.769,0,1,0,0,43.404,32,30.939,0,0.297,0.256,0.256,1.538,1.522,1.51,23.112,2.556,1.62,5.758,0.747,11.704,8.615,2.424,2.587,2.453,22,9,7,38,2,5,1,6,0,9,9,20,29,3,6,18,15,5,12,22,4,5,0.588,0.469,1.499,1,0,1,40.56,31,32.093,6,0.341,1.499,1.499,1.398,1.415,1.379
SEA,2023,SEA,2023020819,SEA,NJD,AWAY,20240212,Team Level,4on5,0.0342,0.0476,0.0625,501,0.748,0.059,0.035,0.128,0.028,0.29,0.46,0.059,0.059,0.059,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3,2,2,0,1,0,0,0.059,0,0,0,0,0,1,1,1,0,0.008,0,0,0.067,0.067,0.067,11.288,1.664,1.043,2.317,0.403,6.288,3.285,1.427,1.664,1.427,13,2,5,20,1,2,0,1,0,8,3,12,14,0,0,6,0,3,4,7,6,2,0.384,0.756,0.523,0,1,0,20,15,15,0,0.262,0.523,0.523,1.403,1.403,1.286
SEA,2023,SEA,2023020819,SEA,NJD,AWAY,20240212,Team Level,5on4,0.8913,0.9286,0.8889,360,5.511,0.082,0.411,1.648,0.19,3.811,1.858,0.082,0.082,0.082,6,2,5,13,0,0,0,2,0,5,1,6,8,0,0,4,1,0,1,8,0,0,0.082,0,0,0,0,0,13,8,8,0,0.104,0,0,0.186,0.186,0.185,0.3,0.01,0.068,0.143,0.05,0.405,0.324,0.01,0.01,0.01,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,5,2,2,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0.015,0,0,0.025,0.025,0.025
SEA,2023,SEA,2023020829,SEA,NYI,AWAY,20240213,Team Level,other,0.2877,0.5714,0.4,32,1.571,0.042,0.06,0.388,0.042,0.64,0.828,0.042,0.042,0.042,2,0,2,4,0,0,0,0,0,1,1,2,2,1,2,0,0,1,1,2,0,0,0.042,0,0,0,0,0,4,2,2,0,0.017,0,0,0.059,0.059,0.059,2.214,0.104,0.094,0.525,0.072,0.969,1.236,0.104,0.104,0.104,2,1,0,3,0,0,0,1,0,0,2,2,3,1,2,5,0,0,1,3,0,0,0.104,0,0,0,0,0,3,3,3,0,0.024,0,0,0.128,0.128,0.128
SEA,2023,SEA,2023020829,SEA,NYI,AWAY,20240213,Team Level,all,0.5583,0.5512,0.519,3900,29.161,2.519,2.03,7.445,0.978,16.329,11.699,2.47,2.711,2.658,30,11,29,70,1,1,0,5,0,16,18,29,40,3,8,18,24,7,11,34,4,3,1.013,0.61,0.896,1,0,0,74.029,41,43.448,3,0.422,0.21,0.21,2.731,2.933,2.914,27.601,1.993,1.687,7.117,0.956,15.262,10.985,1.94,1.927,1.875,27,11,19,57,1,2,0,8,0,11,16,26,37,2,4,36,29,7,23,31,5,2,0.805,0.657,0.531,0,0,1,54.36,38,36.343,15,0.371,0.489,0.489,1.874,1.802,1.791
SEA,2023,SEA,2023020829,SEA,NYI,AWAY,20240213,Team Level,5on5,0.7015,0.6,0.5735,3396,27.589,2.477,1.97,7.057,0.936,15.689,10.871,2.428,2.67,2.616,28,11,27,66,1,1,0,5,0,15,17,27,38,2,6,14,21,6,9,32,4,3,0.971,0.61,0.896,1,0,0,70.029,39,41.448,3,0.404,0.21,0.21,2.672,2.874,2.855,20.811,1.054,1.11,5.811,0.733,11.823,8.47,1.045,0.988,0.979,20,9,15,44,0,1,0,6,0,9,13,20,29,1,2,27,28,7,21,25,4,0,0.533,0.521,0,0,0,0,41.36,29,27.343,15,0.228,0.183,0.183,1.099,1.027,1.024
SEA,2023,SEA,2023020829,SEA,NYI,AWAY,20240213,Team Level,4on5,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.576,0.835,0.484,0.781,0.151,2.471,1.279,0.791,0.835,0.791,5,1,4,10,1,1,0,1,0,2,1,4,5,0,0,4,0,0,1,3,1,2,0.168,0.136,0.531,0,0,1,10,6,6,0,0.119,0.306,0.306,0.647,0.647,0.639
SEA,2023,SEA,2023020829,SEA,NYI,AWAY,20240213,Team Level,5on4,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,2023,SEA,2023020837,SEA,BOS,AWAY,20240215,Team Level,other,0.8975,0.5,0.5,159,1.355,0.683,0.06,0.153,0.046,0.7,0.359,0.667,0.683,0.667,2,0,0,2,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0.045,0,0.638,0,0,1,2,2,2,1,0.019,0,0,0.702,0.702,0.686,1.387,0.078,0.102,0.272,0.048,1.138,0.362,0.078,0.078,0.078,2,0,0,2,0,0,0,1,0,1,0,2,2,0,0,1,1,1,1,2,0,0,0.078,0,0,0,0,0,2,2,2,0,0.026,0,0,0.103,0.103,0.103
SEA,2023,SEA,2023020837,SEA,BOS,AWAY,20240215,Team Level,all,0.405,0.4098,0.4022,3600,27.141,2.755,1.46,6.758,0.944,13.869,11.213,2.717,2.849,2.811,26,11,13,50,4,2,1,2,0,14,15,22,33,2,4,24,36,13,4,31,3,3,0.854,0.443,1.458,2,0,2,52.566,37,38.711,2,0.322,0.753,0.753,2.323,2.425,2.397,39.944,4.048,3.028,9.414,1.351,21.926,15.233,3.86,3.899,3.715,37,18,17,72,1,5,1,7,0,20,22,36,54,2,4,22,30,6,5,40,7,8,1.256,0.847,1.946,0,0,1,69.105,55,52.98,1,0.655,1.049,1.049,3.654,3.516,3.392
SEA,2023,SEA,2023020837,SEA,BOS,AWAY,20240215,Team Level,5on5,0.3211,0.419,0.4026,3012,22.581,1.445,1.174,6.082,0.79,11.804,9.705,1.435,1.539,1.528,20,11,13,44,2,1,0,1,0,12,15,18,29,2,4,22,34,12,3,27,3,1,0.777,0.443,0.226,2,0,0,46.566,31,32.711,1,0.239,0.159,0.159,1.525,1.627,1.615,33.164,3.055,2.453,8.133,1.15,17.863,13.347,2.951,2.906,2.806,32,14,15,61,1,5,1,5,0,18,17,31,45,2,4,16,27,5,4,35,6,5,1.04,0.743,1.272,0,0,1,58.105,46,43.98,1,0.513,1.049,1.049,2.518,2.38,2.351
SEA,2023,SEA,2023020837,SEA,BOS,AWAY,20240215,Team Level,4on5,0.0097,0.1,0.125,240,0.783,0.009,0.019,0.141,0.026,0.186,0.618,0.009,0.009,0.009,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0.009,0,0,0,0,0,1,1,1,0,0.006,0,0,0.015,0.015,0.015,5.393,0.916,0.473,1.009,0.152,2.926,1.524,0.831,0.916,0.831,3,4,2,9,0,0,0,1,0,1,5,3,7,0,0,2,0,0,0,3,1,3,0.139,0.104,0.674,0,0,0,9,7,7,0,0.117,0,0,1.033,1.033,0.937
SEA,2023,SEA,2023020837,SEA,BOS,AWAY,20240215,Team Level,5on4,1,1,1,189,2.422,0.618,0.207,0.382,0.082,1.18,0.531,0.607,0.618,0.607,3,0,0,3,1,1,1,1,0,0,0,2,2,0,0,0,1,0,0,2,0,1,0.024,0,0.594,0,0,1,3,3,3,0,0.057,0.594,0.594,0.081,0.081,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,2023,SEA,2023020870,SEA,DET,HOME,20240219,Team Level,other,0.25,0.6,0.5,17,1.457,0.059,0.09,0.324,0.044,0.94,0.543,0.059,0.059,0.059,2,0,1,3,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,2,0,0,0.059,0,0,1,0,0,3,2,2,1,0.022,0,0,0.081,0.081,0.081,1.194,0.177,0.094,0.216,0.061,0.712,0.739,0.177,0.177,0.177,1,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.057,0.12,0,0,1,0,2,2,2,0,0.023,0,0,0.2,0.2,0.2
SEA,2023,SEA,2023020870,SEA,DET,HOME,20240219,Team Level,all,0.6706,0.5571,0.5577,3667,41.762,4.107,2.781,10.713,1.519,22.284,16.596,3.818,3.922,3.644,41,17,20,78,3,6,1,8,0,20,21,38,55,1,2,25,17,7,2,43,8,7,1.301,1.13,1.676,2,0,1,74.705,58,55.77,2,0.605,1.369,1.369,3.343,3.195,3.124,31.853,2.017,1.984,7.921,1.154,18.538,14.386,1.979,2.148,2.107,32,14,16,62,4,2,1,4,0,17,19,28,42,2,4,31,9,9,4,39,7,0,1.005,1.012,0,2,2,0,65.528,46,48.509,3,0.419,0.39,0.39,2.046,2.164,2.144
SEA,2023,SEA,2023020870,SEA,DET,HOME,20240219,Team Level,5on5,0.6569,0.5289,0.5341,3295,34.068,3.448,2.16,9.113,1.243,17.765,13.271,3.189,3.263,3.016,33,14,17,64,1,6,1,7,0,15,18,32,46,1,2,21,17,5,1,34,6,7,0.923,0.848,1.676,0,0,1,60.705,47,44.77,1,0.453,1.369,1.369,2.532,2.383,2.35,28.903,1.801,1.651,7.224,1,16.515,12.809,1.766,1.932,1.894,28,13,16,57,3,2,1,4,0,17,15,25,38,2,4,29,8,8,3,35,6,0,0.909,0.892,0,2,1,0,60.528,41,43.509,3,0.337,0.39,0.39,1.748,1.866,1.854
SEA,2023,SEA,2023020870,SEA,DET,HOME,20240219,Team Level,4on5,0.7734,0.5,0.5,120,1.423,0.099,0.061,0.19,0.039,0.477,1.134,0.099,0.099,0.099,2,0,0,2,0,0,0,0,0,0,2,2,2,0,0,1,0,2,0,1,1,0,0.015,0.084,0,0,0,0,2,2,2,0,0.013,0,0,0.112,0.112,0.112,1.456,0.029,0.171,0.338,0.042,0.906,0.514,0.029,0.029,0.029,2,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,2,0,0,0.029,0,0,0,0,0,2,2,2,0,0.042,0,0,0.072,0.072,0.072
SEA,2023,SEA,2023020870,SEA,DET,HOME,20240219,Team Level,5on4,0.9805,0.9,0.875,235,4.814,0.502,0.47,1.086,0.193,3.101,1.648,0.471,0.502,0.471,4,3,2,9,1,0,0,1,0,4,1,3,6,0,0,2,0,0,0,6,1,0,0.304,0.197,0,1,0,0,9,7,7,0,0.117,0,0,0.618,0.618,0.58,0.3,0.01,0.068,0.143,0.05,0.405,0.324,0.007,0.01,0.007,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0.016,0,0,0.026,0.026,0.018
SEA,2023,SEA,2023020897,SEA,VAN,HOME,20240222,Team Level,other,0.7942,0.2,0.3333,128,0.856,0.872,0.017,0.01,0.01,0.046,0.045,0.872,0.872,0.872,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.872,0,0,1,1,1,1,0,0.004,0,0,0.876,0.876,0.876,1.076,0.226,0.119,0.191,0.055,1.047,0.362,0.217,0.226,0.217,1,1,2,4,0,0,0,0,0,1,1,1,2,0,0,1,1,0,0,1,1,0,0.055,0.172,0,0,0,0,4,2,2,0,0.04,0,0,0.267,0.267,0.256
SEA,2023,SEA,2023020897,SEA,VAN,HOME,20240222,Team Level,all,0.6764,0.5429,0.5844,3600,31.204,2.72,2.024,7.683,1.076,18.384,13.113,2.672,2.714,2.665,31,14,12,57,5,3,1,10,0,14,13,26,40,5,13,29,9,7,2,38,6,1,1.107,0.741,0.872,4,0,1,57.924,45,45.487,1,0.423,0.286,0.286,2.857,2.844,2.823,22.174,1.301,1.408,5.72,0.777,13.095,9.699,1.29,1.332,1.321,21,11,16,48,2,1,0,4,0,5,20,19,30,4,11,31,12,6,2,29,2,1,0.703,0.342,0.257,1,0,1,47.334,32,31.672,0,0.315,0.043,0.043,1.573,1.606,1.594
SEA,2023,SEA,2023020897,SEA,VAN,HOME,20240222,Team Level,5on5,0.5714,0.5926,0.6167,2727,25.216,1.344,1.55,6.772,0.923,15.662,10.749,1.299,1.337,1.292,26,11,11,48,3,3,1,10,0,13,8,23,34,5,13,24,8,7,2,33,4,0,0.814,0.53,0,3,0,0,48.924,37,37.487,1,0.314,0.286,0.286,1.371,1.358,1.342,16.149,1.008,1.005,4.444,0.556,9.118,6.869,1.006,1.039,1.038,15,8,10,33,2,1,0,2,0,3,15,13,21,4,11,23,9,5,2,21,1,1,0.582,0.17,0.257,1,0,1,32.334,23,22.672,0,0.207,0.043,0.043,1.172,1.205,1.203
SEA,2023,SEA,2023020897,SEA,VAN,HOME,20240222,Team Level,4on5,0.8457,0.1818,0.2857,480,1.443,0.137,0.077,0.197,0.039,0.475,1.075,0.137,0.137,0.137,1,1,0,2,0,0,0,0,0,0,2,1,2,0,0,4,1,0,0,1,1,0,0.054,0.083,0,0,0,0,2,2,2,0,0.016,0,0,0.154,0.154,0.154,3.463,0.025,0.246,0.808,0.116,2.436,1.368,0.025,0.025,0.025,4,1,4,9,0,0,0,2,0,1,2,4,5,0,0,4,1,0,0,5,0,0,0.025,0,0,0,0,0,9,5,5,0,0.058,0,0,0.084,0.084,0.084
SEA,2023,SEA,2023020897,SEA,VAN,HOME,20240222,Team Level,5on4,0.8995,0.75,0.7143,265,3.689,0.367,0.38,0.703,0.104,2.202,1.244,0.363,0.367,0.363,3,2,1,6,1,0,0,0,0,1,3,2,4,0,0,1,0,0,0,4,1,0,0.239,0.128,0,1,0,0,6,5,5,0,0.09,0,0,0.457,0.457,0.452,1.486,0.041,0.038,0.277,0.05,0.494,1.099,0.041,0.041,0.041,1,1,0,2,0,0,0,0,0,0,2,1,2,0,0,3,1,1,0,2,0,0,0.041,0,0,0,0,0,2,2,2,0,0.009,0,0,0.051,0.051,0.051
